ID_RBD,DV_RBD,DS_NOM_ESTABLE,ID_REGION_ESTABLE,DS_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,DS_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,ID_TIPO_DEPENDENCIA,DS_TIPO_DEPENDENCIA,ID_RURALIDAD,DS_RURALIDAD, PRIMERA PRIORIDAD , SEGUNDA PRIORIDAD , TERCERA PRIORIDAD , NO PRIORIZADO EN VULNERABILIDAD , SIN INFORMACION ,TOTAL MATRICULA BÁSICA DIC 2020,IVE-SINAE BÁSICA 2021
9727,6,ESCUELA CIUDAD DE BARCELONA,13,Región Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,2,Municipal DAEM,0,Urbano, 169 , 16 , 3 , 9 , 12 , 209 ,89.95215311
9729,2,ESCUELA VILLA SUR,13,Región Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,2,Municipal DAEM,0,Urbano, 226 , 5 , 11 , 14 , 6 , 262 ,92.36641221
9730,6,COLEGIO ANTU,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,2,Municipal DAEM,0,Urbano, 211 , 6 , 22 , 36 , 8 , 283 ,84.45229682
9733,0,ESCUELA BASICA CLARA  ESTRELLA,13,Región Metropolitana de Santiago,131,Santiago,13116,Lo Espejo,2,Municipal DAEM,0,Urbano, 197 , 9 , 15 , 14 , 5 , 240 ,92.08333333
9734,9,ESCUELA  RAUL SAEZ SAEZ,13,Región Metropolitana de Santiago,131,Santiago,13116,Lo Espejo,2,Municipal DAEM,0,Urbano, 154 , 15 , 4 , 11 , 13 , 197 ,87.81725888
9736,5,ESCUELA BASICA BERNARDO O´HIGGINS,13,Región Metropolitana de Santiago,131,Santiago,13116,Lo Espejo,2,Municipal DAEM,0,Urbano, 190 , 16 , 11 , 15 , 15 , 247 ,87.85425101
9738,1,COLEGIO PARQUE LAS AMERICAS,13,Región Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,2,Municipal DAEM,0,Urbano, 217 , 4 , 12 , 14 , 9 , 256 ,91.015625
9740,3,ESCUELA BASICA REPUBLICA DE LAS FILIPINAS,13,Región Metropolitana de Santiago,131,Santiago,13116,Lo Espejo,2,Municipal DAEM,0,Urbano, 170 , 13 , 1 , 4 , 10 , 198 ,92.92929293
9741,1,ESCUELA BASICA COEDUCACIONAL,13,Región Metropolitana de Santiago,131,Santiago,13116,Lo Espejo,2,Municipal DAEM,0,Urbano, 195 , 16 , 7 , 11 , 4 , 233 ,93.56223176
9750,0,COLEGIO LO ESPEJO,13,Región Metropolitana de Santiago,131,Santiago,13116,Lo Espejo,3,Particular Subvencionado,0,Urbano, 315 , 5 , 6 , 12 , 6 , 344 ,94.76744186
9757,8,CENTRO EDUCACIONAL SANTA CLARA,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3,Particular Subvencionado,0,Urbano, 381 , 15 , 71 , 167 , 10 , 644 ,72.51552795
9758,6,COLEGIO SANTA ISABEL DE HUNGRIA,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3,Particular Subvencionado,0,Urbano, 436 , 9 , 76 , 188 , 5 , 714 ,72.96918768
9759,4,LICEO LAURA VICUNA,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3,Particular Subvencionado,0,Urbano, 206 , 3 , 38 , 98 , 2 , 347 ,71.1815562
9766,7,COLEGIO SANTA MARIA DE LOS ANGELES,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3,Particular Subvencionado,0,Urbano, 185 , 7 , 31 , 131 , 4 , 358 ,62.29050279
9767,5,LICEO MADRE CECILIA LAZZERI,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3,Particular Subvencionado,0,Urbano, 297 , 6 , 57 , 279 , 41 , 680 ,52.94117647
9768,3,ESCUELA Y LICEO LIAHONA,13,Región Metropolitana de Santiago,131,Santiago,13105,El Bosque,3,Particular Subvencionado,0,Urbano, 481 , 26 , 109 , 362 , 25 ," 1,003 ",61.41575274
9771,3,CHILEAN EAGLES COLLEGE - LA CISTERNA,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3,Particular Subvencionado,0,Urbano, 204 , 10 , 37 , 65 , 9 , 325 ,77.23076923
9778,0,ESCUELA JOSE ABELARDO NUNEZ Nº 1,13,Región Metropolitana de Santiago,131,Santiago,13105,El Bosque,3,Particular Subvencionado,0,Urbano, 807 , 21 , 79 , 78 , 11 , 996 ,91.06425703
9780,2,COLEGIO TENIENTE DAGOBERTO GODOY,13,Región Metropolitana de Santiago,131,Santiago,13105,El Bosque,3,Particular Subvencionado,0,Urbano, 885 , 26 , 57 , 42 , 11 ," 1,021 ",94.80901077
9786,1,ROSA MARCKMANN DE GONZALEZ,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3,Particular Subvencionado,0,Urbano, 442 , 21 , 46 , 49 , 30 , 588 ,86.56462585
9788,8,ESCUELA PARTICULAR GRACIELA L.DE IBANEZ,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3,Particular Subvencionado,0,Urbano, 280 , 15 , 29 , 52 , 15 , 391 ,82.86445013
9789,6,ESCUELA PARTICULAR PABLO GOYENECHE IVER,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3,Particular Subvencionado,0,Urbano, 104 , 9 , 10 , 14 , 3 , 140 ,87.85714286
9796,9,ESC. PART.ADVENTISTA BUENAVENTURA,13,Región Metropolitana de Santiago,131,Santiago,13116,Lo Espejo,3,Particular Subvencionado,0,Urbano, 397 , 18 , 53 , 67 , 1 , 536 ,87.31343284
9797,7,COLEGIO ADVENTISTA LA CISTERNA,13,Región Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3,Particular Subvencionado,0,Urbano, 209 , 10 , 53 , 84 , 5 , 361 ,75.34626039
9799,3,COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ,13,Región Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,3,Particular Subvencionado,0,Urbano, 905 , 55 , 138 , 192 , 5 ," 1,295 ",84.78764479
9800,0,ESCUELA BAS. ROSA ELVIRA MATTE DE PRIETO,13,Región Metropolitana de Santiago,131,Santiago,13116,Lo Espejo,3,Particular Subvencionado,0,Urbano, 524 , 37 , 57 , 96 ,, 714 ,86.55462185
